timezero,location,target,value
20110508,HHS Region 1,1 wk ahead,0.498389
20110508,HHS Region 1,2 wk ahead,0.555332
20110508,HHS Region 1,3 wk ahead,0.574262
20110508,HHS Region 1,4 wk ahead,0.505594
20110508,HHS Region 1,Season peak percentage,2.32248
20110508,HHS Region 1,Season peak week,20110220
20110508,HHS Region 1,Season onset,20110123
20110515,HHS Region 1,1 wk ahead,0.555332
20110515,HHS Region 1,2 wk ahead,0.574262
20110515,HHS Region 1,3 wk ahead,0.505594
20110515,HHS Region 1,4 wk ahead,0.493534
20110515,HHS Region 1,Season peak percentage,2.32248
20110515,HHS Region 1,Season peak week,20110220
20110515,HHS Region 1,Season onset,20110123
20110522,HHS Region 1,1 wk ahead,0.574262
20110522,HHS Region 1,2 wk ahead,0.505594
20110522,HHS Region 1,3 wk ahead,0.493534
20110522,HHS Region 1,4 wk ahead,0.461867
20110522,HHS Region 1,Season peak percentage,2.32248
20110522,HHS Region 1,Season peak week,20110220
20110522,HHS Region 1,Season onset,20110123
20110529,HHS Region 1,1 wk ahead,0.505594
20110529,HHS Region 1,2 wk ahead,0.493534
20110529,HHS Region 1,3 wk ahead,0.461867
20110529,HHS Region 1,4 wk ahead,0.416608
20110529,HHS Region 1,Season peak percentage,2.32248
20110529,HHS Region 1,Season peak week,20110220
20110529,HHS Region 1,Season onset,20110123
20110605,HHS Region 1,1 wk ahead,0.493534
20110605,HHS Region 1,2 wk ahead,0.461867
20110605,HHS Region 1,3 wk ahead,0.416608
20110605,HHS Region 1,4 wk ahead,0.46983
20110605,HHS Region 1,Season peak percentage,2.32248
20110605,HHS Region 1,Season peak week,20110220
20110605,HHS Region 1,Season onset,20110123
20110612,HHS Region 1,1 wk ahead,0.461867
20110612,HHS Region 1,2 wk ahead,0.416608
20110612,HHS Region 1,3 wk ahead,0.46983
20110612,HHS Region 1,4 wk ahead,0.428519
20110612,HHS Region 1,Season peak percentage,2.32248
20110612,HHS Region 1,Season peak week,20110220
20110612,HHS Region 1,Season onset,20110123
20110619,HHS Region 1,1 wk ahead,0.416608
20110619,HHS Region 1,2 wk ahead,0.46983
20110619,HHS Region 1,3 wk ahead,0.428519
20110619,HHS Region 1,4 wk ahead,0.437277
20110619,HHS Region 1,Season peak percentage,2.32248
20110619,HHS Region 1,Season peak week,20110220
20110619,HHS Region 1,Season onset,20110123
20110626,HHS Region 1,1 wk ahead,0.46983
20110626,HHS Region 1,2 wk ahead,0.428519
20110626,HHS Region 1,3 wk ahead,0.437277
20110626,HHS Region 1,4 wk ahead,0.412251
20110626,HHS Region 1,Season peak percentage,2.32248
20110626,HHS Region 1,Season peak week,20110220
20110626,HHS Region 1,Season onset,20110123
20110703,HHS Region 1,1 wk ahead,0.428519
20110703,HHS Region 1,2 wk ahead,0.437277
20110703,HHS Region 1,3 wk ahead,0.412251
20110703,HHS Region 1,4 wk ahead,0.378898
20110703,HHS Region 1,Season peak percentage,2.32248
20110703,HHS Region 1,Season peak week,20110220
20110703,HHS Region 1,Season onset,20110123
20110710,HHS Region 1,1 wk ahead,0.437277
20110710,HHS Region 1,2 wk ahead,0.412251
20110710,HHS Region 1,3 wk ahead,0.378898
20110710,HHS Region 1,4 wk ahead,0.391519
20110710,HHS Region 1,Season peak percentage,2.32248
20110710,HHS Region 1,Season peak week,20110220
20110710,HHS Region 1,Season onset,20110123
20110717,HHS Region 1,1 wk ahead,0.412251
20110717,HHS Region 1,2 wk ahead,0.378898
20110717,HHS Region 1,3 wk ahead,0.391519
20110717,HHS Region 1,4 wk ahead,0.43582
20110717,HHS Region 1,Season peak percentage,2.32248
20110717,HHS Region 1,Season peak week,20110220
20110717,HHS Region 1,Season onset,20110123
20100725,HHS Region 2,1 wk ahead,0.95014515715372
20100725,HHS Region 2,2 wk ahead,1.0941764134777
20100725,HHS Region 2,3 wk ahead,1.1234192372395
20100725,HHS Region 2,4 wk ahead,0.89362537003528
20100725,HHS Region 2,Season peak percentage,4.47832
20100725,HHS Region 2,Season peak week,20101226
20100725,HHS Region 2,Season onset,20101205
20100801,HHS Region 2,1 wk ahead,1.0941764134777
20100801,HHS Region 2,2 wk ahead,1.1234192372395
20100801,HHS Region 2,3 wk ahead,0.89362537003528
20100801,HHS Region 2,4 wk ahead,0.72387324913463
20100801,HHS Region 2,Season peak percentage,4.47832
20100801,HHS Region 2,Season peak week,20101226
20100801,HHS Region 2,Season onset,20101205
20100808,HHS Region 2,1 wk ahead,1.1234192372395
20100808,HHS Region 2,2 wk ahead,0.89362537003528
20100808,HHS Region 2,3 wk ahead,0.72387324913463
20100808,HHS Region 2,4 wk ahead,0.90518959927397
20100808,HHS Region 2,Season peak percentage,4.47832
20100808,HHS Region 2,Season peak week,20101226
20100808,HHS Region 2,Season onset,20101205
20100815,HHS Region 2,1 wk ahead,0.89362537003528
20100815,HHS Region 2,2 wk ahead,0.72387324913463
20100815,HHS Region 2,3 wk ahead,0.90518959927397
20100815,HHS Region 2,4 wk ahead,0.98693532031824
20100815,HHS Region 2,Season peak percentage,4.47832
20100815,HHS Region 2,Season peak week,20101226
20100815,HHS Region 2,Season onset,20101205
20100822,HHS Region 2,1 wk ahead,0.72387324913463
20100822,HHS Region 2,2 wk ahead,0.90518959927397
20100822,HHS Region 2,3 wk ahead,0.98693532031824
20100822,HHS Region 2,4 wk ahead,0.86372879220704
20100822,HHS Region 2,Season peak percentage,4.47832
20100822,HHS Region 2,Season peak week,20101226
20100822,HHS Region 2,Season onset,20101205
20100829,HHS Region 2,1 wk ahead,0.90518959927397
20100829,HHS Region 2,2 wk ahead,0.98693532031824
20100829,HHS Region 2,3 wk ahead,0.86372879220704
20100829,HHS Region 2,4 wk ahead,1.0798575102732
20100829,HHS Region 2,Season peak percentage,4.47832
20100829,HHS Region 2,Season peak week,20101226
20100829,HHS Region 2,Season onset,20101205
20100905,HHS Region 2,1 wk ahead,0.98693532031824
20100905,HHS Region 2,2 wk ahead,0.86372879220704
20100905,HHS Region 2,3 wk ahead,1.0798575102732
20100905,HHS Region 2,4 wk ahead,1.16869
20100905,HHS Region 2,Season peak percentage,4.47832
20100905,HHS Region 2,Season peak week,20101226
20100905,HHS Region 2,Season onset,20101205
20100912,HHS Region 2,1 wk ahead,0.86372879220704
20100912,HHS Region 2,2 wk ahead,1.0798575102732
20100912,HHS Region 2,3 wk ahead,1.16869
20100912,HHS Region 2,4 wk ahead,1.32645
20100912,HHS Region 2,Season peak percentage,4.47832
20100912,HHS Region 2,Season peak week,20101226
20100912,HHS Region 2,Season onset,20101205
20100919,HHS Region 2,1 wk ahead,1.0798575102732
20100919,HHS Region 2,2 wk ahead,1.16869
20100919,HHS Region 2,3 wk ahead,1.32645
20100919,HHS Region 2,4 wk ahead,1.21948
20100919,HHS Region 2,Season peak percentage,4.47832
20100919,HHS Region 2,Season peak week,20101226
20100919,HHS Region 2,Season onset,20101205
20100926,HHS Region 2,1 wk ahead,1.16869
20100926,HHS Region 2,2 wk ahead,1.32645
20100926,HHS Region 2,3 wk ahead,1.21948
20100926,HHS Region 2,4 wk ahead,1.38946
20100926,HHS Region 2,Season peak percentage,4.47832
20100926,HHS Region 2,Season peak week,20101226
20100926,HHS Region 2,Season onset,20101205
20101003,HHS Region 2,1 wk ahead,1.32645
20101003,HHS Region 2,2 wk ahead,1.21948
20101003,HHS Region 2,3 wk ahead,1.38946
20101003,HHS Region 2,4 wk ahead,1.22194
20101003,HHS Region 2,Season peak percentage,4.47832
20101003,HHS Region 2,Season peak week,20101226
20101003,HHS Region 2,Season onset,20101205
20101010,HHS Region 2,1 wk ahead,1.21948
20101010,HHS Region 2,2 wk ahead,1.38946
20101010,HHS Region 2,3 wk ahead,1.22194
20101010,HHS Region 2,4 wk ahead,1.39471
20101010,HHS Region 2,Season peak percentage,4.47832
20101010,HHS Region 2,Season peak week,20101226
20101010,HHS Region 2,Season onset,20101205
20101017,HHS Region 2,1 wk ahead,1.38946
20101017,HHS Region 2,2 wk ahead,1.22194
20101017,HHS Region 2,3 wk ahead,1.39471
20101017,HHS Region 2,4 wk ahead,1.42987
20101017,HHS Region 2,Season peak percentage,4.47832
20101017,HHS Region 2,Season peak week,20101226
20101017,HHS Region 2,Season onset,20101205
20101024,HHS Region 2,1 wk ahead,1.22194
20101024,HHS Region 2,2 wk ahead,1.39471
20101024,HHS Region 2,3 wk ahead,1.42987
20101024,HHS Region 2,4 wk ahead,1.65444
20101024,HHS Region 2,Season peak percentage,4.47832
20101024,HHS Region 2,Season peak week,20101226
20101024,HHS Region 2,Season onset,20101205
20101031,HHS Region 2,1 wk ahead,1.39471
20101031,HHS Region 2,2 wk ahead,1.42987
20101031,HHS Region 2,3 wk ahead,1.65444
20101031,HHS Region 2,4 wk ahead,2.19869
20101031,HHS Region 2,Season peak percentage,4.47832
20101031,HHS Region 2,Season peak week,20101226
20101031,HHS Region 2,Season onset,20101205
20101107,HHS Region 2,1 wk ahead,1.42987
20101107,HHS Region 2,2 wk ahead,1.65444
20101107,HHS Region 2,3 wk ahead,2.19869
20101107,HHS Region 2,4 wk ahead,2.48266
20101107,HHS Region 2,Season peak percentage,4.47832
20101107,HHS Region 2,Season peak week,20101226
20101107,HHS Region 2,Season onset,20101205
20101114,HHS Region 2,1 wk ahead,1.65444
20101114,HHS Region 2,2 wk ahead,2.19869
20101114,HHS Region 2,3 wk ahead,2.48266
20101114,HHS Region 2,4 wk ahead,3.01943
20101114,HHS Region 2,Season peak percentage,4.47832
20101114,HHS Region 2,Season peak week,20101226
20101114,HHS Region 2,Season onset,20101205
20101121,HHS Region 2,1 wk ahead,2.19869
20101121,HHS Region 2,2 wk ahead,2.48266
20101121,HHS Region 2,3 wk ahead,3.01943
20101121,HHS Region 2,4 wk ahead,4.21664
20101121,HHS Region 2,Season peak percentage,4.47832
20101121,HHS Region 2,Season peak week,20101226
20101121,HHS Region 2,Season onset,20101205
20101128,HHS Region 2,1 wk ahead,2.48266
20101128,HHS Region 2,2 wk ahead,3.01943
20101128,HHS Region 2,3 wk ahead,4.21664
20101128,HHS Region 2,4 wk ahead,4.47832
20101128,HHS Region 2,Season peak percentage,4.47832
20101128,HHS Region 2,Season peak week,20101226
20101128,HHS Region 2,Season onset,20101205
20101205,HHS Region 2,1 wk ahead,3.01943
20101205,HHS Region 2,2 wk ahead,4.21664
20101205,HHS Region 2,3 wk ahead,4.47832
20101205,HHS Region 2,4 wk ahead,3.33753
20101205,HHS Region 2,Season peak percentage,4.47832
20101205,HHS Region 2,Season peak week,20101226
20101205,HHS Region 2,Season onset,20101205
20101212,HHS Region 2,1 wk ahead,4.21664
20101212,HHS Region 2,2 wk ahead,4.47832
20101212,HHS Region 2,3 wk ahead,3.33753
20101212,HHS Region 2,4 wk ahead,3.83669
20101212,HHS Region 2,Season peak percentage,4.47832
20101212,HHS Region 2,Season peak week,20101226
20101212,HHS Region 2,Season onset,20101205
20101219,HHS Region 2,1 wk ahead,4.47832
20101219,HHS Region 2,2 wk ahead,3.33753
20101219,HHS Region 2,3 wk ahead,3.83669
20101219,HHS Region 2,4 wk ahead,3.65077
20101219,HHS Region 2,Season peak percentage,4.47832
20101219,HHS Region 2,Season peak week,20101226
20101219,HHS Region 2,Season onset,20101205
20101226,HHS Region 2,1 wk ahead,3.33753
20101226,HHS Region 2,2 wk ahead,3.83669
20101226,HHS Region 2,3 wk ahead,3.65077
20101226,HHS Region 2,4 wk ahead,3.93498
20101226,HHS Region 2,Season peak percentage,4.47832
20101226,HHS Region 2,Season peak week,20101226
20101226,HHS Region 2,Season onset,20101205
20110102,HHS Region 2,1 wk ahead,3.83669
20110102,HHS Region 2,2 wk ahead,3.65077
20110102,HHS Region 2,3 wk ahead,3.93498
20110102,HHS Region 2,4 wk ahead,4.05683
20110102,HHS Region 2,Season peak percentage,4.47832
20110102,HHS Region 2,Season peak week,20101226
20110102,HHS Region 2,Season onset,20101205
20110109,HHS Region 2,1 wk ahead,3.65077
20110109,HHS Region 2,2 wk ahead,3.93498
20110109,HHS Region 2,3 wk ahead,4.05683
20110109,HHS Region 2,4 wk ahead,4.09076
20110109,HHS Region 2,Season peak percentage,4.47832
20110109,HHS Region 2,Season peak week,20101226
20110109,HHS Region 2,Season onset,20101205
20110116,HHS Region 2,1 wk ahead,3.93498
20110116,HHS Region 2,2 wk ahead,4.05683
20110116,HHS Region 2,3 wk ahead,4.09076
20110116,HHS Region 2,4 wk ahead,4.25042
20110116,HHS Region 2,Season peak percentage,4.47832
20110116,HHS Region 2,Season peak week,20101226
20110116,HHS Region 2,Season onset,20101205
20110123,HHS Region 2,1 wk ahead,4.05683
20110123,HHS Region 2,2 wk ahead,4.09076
20110123,HHS Region 2,3 wk ahead,4.25042
20110123,HHS Region 2,4 wk ahead,4.31914
20110123,HHS Region 2,Season peak percentage,4.47832
20110123,HHS Region 2,Season peak week,20101226
20110123,HHS Region 2,Season onset,20101205
20110130,HHS Region 2,1 wk ahead,4.09076
20110130,HHS Region 2,2 wk ahead,4.25042
20110130,HHS Region 2,3 wk ahead,4.31914
20110130,HHS Region 2,4 wk ahead,3.44821
20110130,HHS Region 2,Season peak percentage,4.47832
20110130,HHS Region 2,Season peak week,20101226
20110130,HHS Region 2,Season onset,20101205
20110206,HHS Region 2,1 wk ahead,4.25042
20110206,HHS Region 2,2 wk ahead,4.31914
20110206,HHS Region 2,3 wk ahead,3.44821
20110206,HHS Region 2,4 wk ahead,3.18862
20110206,HHS Region 2,Season peak percentage,4.47832
20110206,HHS Region 2,Season peak week,20101226
20110206,HHS Region 2,Season onset,20101205
20110213,HHS Region 2,1 wk ahead,4.31914
20110213,HHS Region 2,2 wk ahead,3.44821
20110213,HHS Region 2,3 wk ahead,3.18862
20110213,HHS Region 2,4 wk ahead,3.17757
20110213,HHS Region 2,Season peak percentage,4.47832
20110213,HHS Region 2,Season peak week,20101226
20110213,HHS Region 2,Season onset,20101205
20110220,HHS Region 2,1 wk ahead,3.44821
20110220,HHS Region 2,2 wk ahead,3.18862
20110220,HHS Region 2,3 wk ahead,3.17757
20110220,HHS Region 2,4 wk ahead,2.49454
20110220,HHS Region 2,Season peak percentage,4.47832
20110220,HHS Region 2,Season peak week,20101226
20110220,HHS Region 2,Season onset,20101205
20110227,HHS Region 2,1 wk ahead,3.18862
20110227,HHS Region 2,2 wk ahead,3.17757
20110227,HHS Region 2,3 wk ahead,2.49454
20110227,HHS Region 2,4 wk ahead,2.74673
20110227,HHS Region 2,Season peak percentage,4.47832
20110227,HHS Region 2,Season peak week,20101226
20110227,HHS Region 2,Season onset,20101205
20110306,HHS Region 2,1 wk ahead,3.17757
20110306,HHS Region 2,2 wk ahead,2.49454
20110306,HHS Region 2,3 wk ahead,2.74673
20110306,HHS Region 2,4 wk ahead,2.46478
20110306,HHS Region 2,Season peak percentage,4.47832
20110306,HHS Region 2,Season peak week,20101226
20110306,HHS Region 2,Season onset,20101205
20110313,HHS Region 2,1 wk ahead,2.49454
20110313,HHS Region 2,2 wk ahead,2.74673
20110313,HHS Region 2,3 wk ahead,2.46478
20110313,HHS Region 2,4 wk ahead,2.22908
20110313,HHS Region 2,Season peak percentage,4.47832
20110313,HHS Region 2,Season peak week,20101226
20110313,HHS Region 2,Season onset,20101205
20110320,HHS Region 2,1 wk ahead,2.74673
20110320,HHS Region 2,2 wk ahead,2.46478
20110320,HHS Region 2,3 wk ahead,2.22908
20110320,HHS Region 2,4 wk ahead,2.19754
20110320,HHS Region 2,Season peak percentage,4.47832
20110320,HHS Region 2,Season peak week,20101226
20110320,HHS Region 2,Season onset,20101205
20110327,HHS Region 2,1 wk ahead,2.46478
20110327,HHS Region 2,2 wk ahead,2.22908
20110327,HHS Region 2,3 wk ahead,2.19754
20110327,HHS Region 2,4 wk ahead,1.74624
20110327,HHS Region 2,Season peak percentage,4.47832
20110327,HHS Region 2,Season peak week,20101226
20110327,HHS Region 2,Season onset,20101205
20110403,HHS Region 2,1 wk ahead,2.22908
20110403,HHS Region 2,2 wk ahead,2.19754
20110403,HHS Region 2,3 wk ahead,1.74624
20110403,HHS Region 2,4 wk ahead,1.6154
20110403,HHS Region 2,Season peak percentage,4.47832
20110403,HHS Region 2,Season peak week,20101226
20110403,HHS Region 2,Season onset,20101205
20110410,HHS Region 2,1 wk ahead,2.19754
20110410,HHS Region 2,2 wk ahead,1.74624
20110410,HHS Region 2,3 wk ahead,1.6154
20110410,HHS Region 2,4 wk ahead,1.71908
20110410,HHS Region 2,Season peak percentage,4.47832
20110410,HHS Region 2,Season peak week,20101226
20110410,HHS Region 2,Season onset,20101205
20110417,HHS Region 2,1 wk ahead,1.74624
20110417,HHS Region 2,2 wk ahead,1.6154
20110417,HHS Region 2,3 wk ahead,1.71908
20110417,HHS Region 2,4 wk ahead,1.4441
20110417,HHS Region 2,Season peak percentage,4.47832
20110417,HHS Region 2,Season peak week,20101226
20110417,HHS Region 2,Season onset,20101205
20110424,HHS Region 2,1 wk ahead,1.6154
20110424,HHS Region 2,2 wk ahead,1.71908
20110424,HHS Region 2,3 wk ahead,1.4441
20110424,HHS Region 2,4 wk ahead,1.91
20110424,HHS Region 2,Season peak percentage,4.47832
20110424,HHS Region 2,Season peak week,20101226
