timezero,unit,target,value
2017-02-12,HHS Region 1,1 wk ahead,3.04746
2017-02-12,HHS Region 1,2 wk ahead,2.24694
2017-02-12,HHS Region 1,3 wk ahead,2.12586
2017-02-12,HHS Region 1,4 wk ahead,2.12868
2017-02-12,HHS Region 1,Season peak percentage,3.19221
2017-02-12,HHS Region 1,Season peak week,2017-02-05
2017-02-12,HHS Region 1,Season onset,2016-12-25
2017-02-19,HHS Region 1,1 wk ahead,2.24694
2017-02-19,HHS Region 1,2 wk ahead,2.12586
2017-02-19,HHS Region 1,3 wk ahead,2.12868
2017-02-19,HHS Region 1,4 wk ahead,1.93583
2017-02-19,HHS Region 1,Season peak percentage,3.19221
2017-02-19,HHS Region 1,Season peak week,2017-02-05
2017-02-19,HHS Region 1,Season onset,2016-12-25
2017-02-26,HHS Region 1,1 wk ahead,2.12586
2017-02-26,HHS Region 1,2 wk ahead,2.12868
2017-02-26,HHS Region 1,3 wk ahead,1.93583
2017-02-26,HHS Region 1,4 wk ahead,2.00149
2017-02-26,HHS Region 1,Season peak percentage,3.19221
2017-02-26,HHS Region 1,Season peak week,2017-02-05
2017-02-26,HHS Region 1,Season onset,2016-12-25
2017-03-05,HHS Region 1,1 wk ahead,2.12868
2017-03-05,HHS Region 1,2 wk ahead,1.93583
2017-03-05,HHS Region 1,3 wk ahead,2.00149
2017-03-05,HHS Region 1,4 wk ahead,2.21679
2017-03-05,HHS Region 1,Season peak percentage,3.19221
2017-03-05,HHS Region 1,Season peak week,2017-02-05
2017-03-05,HHS Region 1,Season onset,2016-12-25
2017-03-12,HHS Region 1,1 wk ahead,1.93583
2017-03-12,HHS Region 1,2 wk ahead,2.00149
2017-03-12,HHS Region 1,3 wk ahead,2.21679
2017-03-12,HHS Region 1,4 wk ahead,1.79559
2017-03-12,HHS Region 1,Season peak percentage,3.19221
2017-03-12,HHS Region 1,Season peak week,2017-02-05
2017-03-12,HHS Region 1,Season onset,2016-12-25
2017-03-19,HHS Region 1,1 wk ahead,2.00149
2017-03-19,HHS Region 1,2 wk ahead,2.21679
2017-03-19,HHS Region 1,3 wk ahead,1.79559
2017-03-19,HHS Region 1,4 wk ahead,1.53009
2017-03-19,HHS Region 1,Season peak percentage,3.19221
2017-03-19,HHS Region 1,Season peak week,2017-02-05
2017-03-19,HHS Region 1,Season onset,2016-12-25
2017-03-26,HHS Region 1,1 wk ahead,2.21679
2017-03-26,HHS Region 1,2 wk ahead,1.79559
2017-03-26,HHS Region 1,3 wk ahead,1.53009
2017-03-26,HHS Region 1,4 wk ahead,1.11883
2017-03-26,HHS Region 1,Season peak percentage,3.19221
2017-03-26,HHS Region 1,Season peak week,2017-02-05
2017-03-26,HHS Region 1,Season onset,2016-12-25
2017-04-02,HHS Region 1,1 wk ahead,1.79559
2017-04-02,HHS Region 1,2 wk ahead,1.53009
2017-04-02,HHS Region 1,3 wk ahead,1.11883
2017-04-02,HHS Region 1,4 wk ahead,0.927764
2017-04-02,HHS Region 1,Season peak percentage,3.19221
2017-04-02,HHS Region 1,Season peak week,2017-02-05
2017-04-02,HHS Region 1,Season onset,2016-12-25
2017-04-09,HHS Region 1,1 wk ahead,1.53009
2017-04-09,HHS Region 1,2 wk ahead,1.11883
2017-04-09,HHS Region 1,3 wk ahead,0.927764
2017-04-09,HHS Region 1,4 wk ahead,0.735565
2017-04-09,HHS Region 1,Season peak percentage,3.19221
2017-04-09,HHS Region 1,Season peak week,2017-02-05
2017-04-09,HHS Region 1,Season onset,2016-12-25
2017-04-16,HHS Region 1,1 wk ahead,1.11883
2017-04-16,HHS Region 1,2 wk ahead,0.927764
2017-04-16,HHS Region 1,3 wk ahead,0.735565
2017-04-16,HHS Region 1,4 wk ahead,0.663237
2017-04-16,HHS Region 1,Season peak percentage,3.19221
2017-04-16,HHS Region 1,Season peak week,2017-02-05
2017-04-16,HHS Region 1,Season onset,2016-12-25
2017-04-23,HHS Region 1,1 wk ahead,0.927764
2017-04-23,HHS Region 1,2 wk ahead,0.735565
2017-04-23,HHS Region 1,3 wk ahead,0.663237
2017-04-23,HHS Region 1,4 wk ahead,0.575517
2017-04-23,HHS Region 1,Season peak percentage,3.19221
2017-04-23,HHS Region 1,Season peak week,2017-02-05
2017-04-23,HHS Region 1,Season onset,2016-12-25
2017-04-30,HHS Region 1,1 wk ahead,0.735565
2017-04-30,HHS Region 1,2 wk ahead,0.663237
2017-04-30,HHS Region 1,3 wk ahead,0.575517
2017-04-30,HHS Region 1,4 wk ahead,0.68094
2017-04-30,HHS Region 1,Season peak percentage,3.19221
2017-04-30,HHS Region 1,Season peak week,2017-02-05
2017-04-30,HHS Region 1,Season onset,2016-12-25
2017-05-07,HHS Region 1,1 wk ahead,0.663237
2017-05-07,HHS Region 1,2 wk ahead,0.575517
2017-05-07,HHS Region 1,3 wk ahead,0.68094
2017-05-07,HHS Region 1,4 wk ahead,0.581094
2017-05-07,HHS Region 1,Season peak percentage,3.19221
2017-05-07,HHS Region 1,Season peak week,2017-02-05
2017-05-07,HHS Region 1,Season onset,2016-12-25
2017-05-14,HHS Region 1,1 wk ahead,0.575517
2017-05-14,HHS Region 1,2 wk ahead,0.68094
2017-05-14,HHS Region 1,3 wk ahead,0.581094
2017-05-14,HHS Region 1,4 wk ahead,0.506065
2017-05-14,HHS Region 1,Season peak percentage,3.19221
2017-05-14,HHS Region 1,Season peak week,2017-02-05
2017-05-14,HHS Region 1,Season onset,2016-12-25
2017-05-21,HHS Region 1,1 wk ahead,0.68094
2017-05-21,HHS Region 1,2 wk ahead,0.581094
2017-05-21,HHS Region 1,3 wk ahead,0.506065
2017-05-21,HHS Region 1,4 wk ahead,0.461712
2017-05-21,HHS Region 1,Season peak percentage,3.19221
2017-05-21,HHS Region 1,Season peak week,2017-02-05
2017-05-21,HHS Region 1,Season onset,2016-12-25
2017-05-28,HHS Region 1,1 wk ahead,0.581094
2017-05-28,HHS Region 1,2 wk ahead,0.506065
2017-05-28,HHS Region 1,3 wk ahead,0.461712
2017-05-28,HHS Region 1,4 wk ahead,0.433945
2017-05-28,HHS Region 1,Season peak percentage,3.19221
2017-05-28,HHS Region 1,Season peak week,2017-02-05
2017-05-28,HHS Region 1,Season onset,2016-12-25
2017-06-04,HHS Region 1,1 wk ahead,0.506065
2017-06-04,HHS Region 1,2 wk ahead,0.461712
2017-06-04,HHS Region 1,3 wk ahead,0.433945
2017-06-04,HHS Region 1,4 wk ahead,0.452091
2017-06-04,HHS Region 1,Season peak percentage,3.19221
2017-06-04,HHS Region 1,Season peak week,2017-02-05
2017-06-04,HHS Region 1,Season onset,2016-12-25
2017-06-11,HHS Region 1,1 wk ahead,0.461712
2017-06-11,HHS Region 1,2 wk ahead,0.433945
2017-06-11,HHS Region 1,3 wk ahead,0.452091
2017-06-11,HHS Region 1,4 wk ahead,0.361844
2017-06-11,HHS Region 1,Season peak percentage,3.19221
2017-06-11,HHS Region 1,Season peak week,2017-02-05
2017-06-11,HHS Region 1,Season onset,2016-12-25
2017-06-18,HHS Region 1,1 wk ahead,0.433945
2017-06-18,HHS Region 1,2 wk ahead,0.452091
2017-06-18,HHS Region 1,3 wk ahead,0.361844
2017-06-18,HHS Region 1,4 wk ahead,0.292145
2017-06-18,HHS Region 1,Season peak percentage,3.19221
2017-06-18,HHS Region 1,Season peak week,2017-02-05
2017-06-18,HHS Region 1,Season onset,2016-12-25
2017-06-25,HHS Region 1,1 wk ahead,0.452091
2017-06-25,HHS Region 1,2 wk ahead,0.361844
2017-06-25,HHS Region 1,3 wk ahead,0.292145
2017-06-25,HHS Region 1,4 wk ahead,0.31378
2017-06-25,HHS Region 1,Season peak percentage,3.19221
2017-06-25,HHS Region 1,Season peak week,2017-02-05
2017-06-25,HHS Region 1,Season onset,2016-12-25
2017-07-02,HHS Region 1,1 wk ahead,0.361844
2017-07-02,HHS Region 1,2 wk ahead,0.292145
2017-07-02,HHS Region 1,3 wk ahead,0.31378
2017-07-02,HHS Region 1,4 wk ahead,0.303222
2017-07-02,HHS Region 1,Season peak percentage,3.19221
2017-07-02,HHS Region 1,Season peak week,2017-02-05
2017-07-02,HHS Region 1,Season onset,2016-12-25
2017-07-09,HHS Region 1,1 wk ahead,0.292145
2017-07-09,HHS Region 1,2 wk ahead,0.31378
2017-07-09,HHS Region 1,3 wk ahead,0.303222
2017-07-09,HHS Region 1,4 wk ahead,0.286054
2017-07-09,HHS Region 1,Season peak percentage,3.19221
2017-07-09,HHS Region 1,Season peak week,2017-02-05
2017-07-09,HHS Region 1,Season onset,2016-12-25
2017-07-16,HHS Region 1,1 wk ahead,0.31378
2017-07-16,HHS Region 1,2 wk ahead,0.303222
2017-07-16,HHS Region 1,3 wk ahead,0.286054
2017-07-16,HHS Region 1,4 wk ahead,0.341359
2017-07-16,HHS Region 1,Season peak percentage,3.19221
2017-07-16,HHS Region 1,Season peak week,2017-02-05
2017-07-16,HHS Region 1,Season onset,2016-12-25
2016-07-24,HHS Region 2,1 wk ahead,0.634354
2016-07-24,HHS Region 2,2 wk ahead,0.533826
2016-07-24,HHS Region 2,3 wk ahead,0.568049
2016-07-24,HHS Region 2,4 wk ahead,0.60012
2016-07-24,HHS Region 2,Season peak percentage,6.93759
2016-07-24,HHS Region 2,Season peak week,2017-02-05
2016-07-24,HHS Region 2,Season onset,2016-11-20
2016-07-31,HHS Region 2,1 wk ahead,0.533826
2016-07-31,HHS Region 2,2 wk ahead,0.568049
2016-07-31,HHS Region 2,3 wk ahead,0.60012
2016-07-31,HHS Region 2,4 wk ahead,0.603582
2016-07-31,HHS Region 2,Season peak percentage,6.93759
2016-07-31,HHS Region 2,Season peak week,2017-02-05
2016-07-31,HHS Region 2,Season onset,2016-11-20
2016-08-07,HHS Region 2,1 wk ahead,0.568049
2016-08-07,HHS Region 2,2 wk ahead,0.60012
2016-08-07,HHS Region 2,3 wk ahead,0.603582
2016-08-07,HHS Region 2,4 wk ahead,0.68985
2016-08-07,HHS Region 2,Season peak percentage,6.93759
2016-08-07,HHS Region 2,Season peak week,2017-02-05
2016-08-07,HHS Region 2,Season onset,2016-11-20
2016-08-14,HHS Region 2,1 wk ahead,0.60012
2016-08-14,HHS Region 2,2 wk ahead,0.603582
2016-08-14,HHS Region 2,3 wk ahead,0.68985
2016-08-14,HHS Region 2,4 wk ahead,0.739722
2016-08-14,HHS Region 2,Season peak percentage,6.93759
2016-08-14,HHS Region 2,Season peak week,2017-02-05
2016-08-14,HHS Region 2,Season onset,2016-11-20
2016-08-21,HHS Region 2,1 wk ahead,0.603582
2016-08-21,HHS Region 2,2 wk ahead,0.68985
2016-08-21,HHS Region 2,3 wk ahead,0.739722
2016-08-21,HHS Region 2,4 wk ahead,0.767777
2016-08-21,HHS Region 2,Season peak percentage,6.93759
2016-08-21,HHS Region 2,Season peak week,2017-02-05
2016-08-21,HHS Region 2,Season onset,2016-11-20
2016-08-28,HHS Region 2,1 wk ahead,0.68985
2016-08-28,HHS Region 2,2 wk ahead,0.739722
2016-08-28,HHS Region 2,3 wk ahead,0.767777
2016-08-28,HHS Region 2,4 wk ahead,0.932667
2016-08-28,HHS Region 2,Season peak percentage,6.93759
2016-08-28,HHS Region 2,Season peak week,2017-02-05
2016-08-28,HHS Region 2,Season onset,2016-11-20
2016-09-04,HHS Region 2,1 wk ahead,0.739722
2016-09-04,HHS Region 2,2 wk ahead,0.767777
2016-09-04,HHS Region 2,3 wk ahead,0.932667
2016-09-04,HHS Region 2,4 wk ahead,1.74499
2016-09-04,HHS Region 2,Season peak percentage,6.93759
2016-09-04,HHS Region 2,Season peak week,2017-02-05
2016-09-04,HHS Region 2,Season onset,2016-11-20
2016-09-11,HHS Region 2,1 wk ahead,0.767777
2016-09-11,HHS Region 2,2 wk ahead,0.932667
2016-09-11,HHS Region 2,3 wk ahead,1.74499
2016-09-11,HHS Region 2,4 wk ahead,1.88524
2016-09-11,HHS Region 2,Season peak percentage,6.93759
2016-09-11,HHS Region 2,Season peak week,2017-02-05
2016-09-11,HHS Region 2,Season onset,2016-11-20
2016-09-18,HHS Region 2,1 wk ahead,0.932667
2016-09-18,HHS Region 2,2 wk ahead,1.74499
2016-09-18,HHS Region 2,3 wk ahead,1.88524
2016-09-18,HHS Region 2,4 wk ahead,1.93008
2016-09-18,HHS Region 2,Season peak percentage,6.93759
2016-09-18,HHS Region 2,Season peak week,2017-02-05
2016-09-18,HHS Region 2,Season onset,2016-11-20
2016-09-25,HHS Region 2,1 wk ahead,1.74499
2016-09-25,HHS Region 2,2 wk ahead,1.88524
2016-09-25,HHS Region 2,3 wk ahead,1.93008
2016-09-25,HHS Region 2,4 wk ahead,2.05051
2016-09-25,HHS Region 2,Season peak percentage,6.93759
2016-09-25,HHS Region 2,Season peak week,2017-02-05
2016-09-25,HHS Region 2,Season onset,2016-11-20
2016-10-02,HHS Region 2,1 wk ahead,1.88524
2016-10-02,HHS Region 2,2 wk ahead,1.93008
2016-10-02,HHS Region 2,3 wk ahead,2.05051
2016-10-02,HHS Region 2,4 wk ahead,2.2409
2016-10-02,HHS Region 2,Season peak percentage,6.93759
2016-10-02,HHS Region 2,Season peak week,2017-02-05
2016-10-02,HHS Region 2,Season onset,2016-11-20
2016-10-09,HHS Region 2,1 wk ahead,1.93008
2016-10-09,HHS Region 2,2 wk ahead,2.05051
2016-10-09,HHS Region 2,3 wk ahead,2.2409
2016-10-09,HHS Region 2,4 wk ahead,2.46429
2016-10-09,HHS Region 2,Season peak percentage,6.93759
2016-10-09,HHS Region 2,Season peak week,2017-02-05
2016-10-09,HHS Region 2,Season onset,2016-11-20
2016-10-16,HHS Region 2,1 wk ahead,2.05051
2016-10-16,HHS Region 2,2 wk ahead,2.2409
2016-10-16,HHS Region 2,3 wk ahead,2.46429
2016-10-16,HHS Region 2,4 wk ahead,2.53078
2016-10-16,HHS Region 2,Season peak percentage,6.93759
2016-10-16,HHS Region 2,Season peak week,2017-02-05
2016-10-16,HHS Region 2,Season onset,2016-11-20
2016-10-23,HHS Region 2,1 wk ahead,2.2409
2016-10-23,HHS Region 2,2 wk ahead,2.46429
2016-10-23,HHS Region 2,3 wk ahead,2.53078
2016-10-23,HHS Region 2,4 wk ahead,3.25846
2016-10-23,HHS Region 2,Season peak percentage,6.93759
2016-10-23,HHS Region 2,Season peak week,2017-02-05
2016-10-23,HHS Region 2,Season onset,2016-11-20
2016-10-30,HHS Region 2,1 wk ahead,2.46429
2016-10-30,HHS Region 2,2 wk ahead,2.53078
2016-10-30,HHS Region 2,3 wk ahead,3.25846
2016-10-30,HHS Region 2,4 wk ahead,3.18884
2016-10-30,HHS Region 2,Season peak percentage,6.93759
2016-10-30,HHS Region 2,Season peak week,2017-02-05
2016-10-30,HHS Region 2,Season onset,2016-11-20
2016-11-06,HHS Region 2,1 wk ahead,2.53078
2016-11-06,HHS Region 2,2 wk ahead,3.25846
2016-11-06,HHS Region 2,3 wk ahead,3.18884
2016-11-06,HHS Region 2,4 wk ahead,3.26288
2016-11-06,HHS Region 2,Season peak percentage,6.93759
2016-11-06,HHS Region 2,Season peak week,2017-02-05
2016-11-06,HHS Region 2,Season onset,2016-11-20
2016-11-13,HHS Region 2,1 wk ahead,3.25846
2016-11-13,HHS Region 2,2 wk ahead,3.18884
2016-11-13,HHS Region 2,3 wk ahead,3.26288
2016-11-13,HHS Region 2,4 wk ahead,3.40303
2016-11-13,HHS Region 2,Season peak percentage,6.93759
2016-11-13,HHS Region 2,Season peak week,2017-02-05
2016-11-13,HHS Region 2,Season onset,2016-11-20
2016-11-20,HHS Region 2,1 wk ahead,3.18884
2016-11-20,HHS Region 2,2 wk ahead,3.26288
2016-11-20,HHS Region 2,3 wk ahead,3.40303
2016-11-20,HHS Region 2,4 wk ahead,4.54373
2016-11-20,HHS Region 2,Season peak percentage,6.93759
2016-11-20,HHS Region 2,Season peak week,2017-02-05
2016-11-20,HHS Region 2,Season onset,2016-11-20
2016-11-27,HHS Region 2,1 wk ahead,3.26288
2016-11-27,HHS Region 2,2 wk ahead,3.40303
2016-11-27,HHS Region 2,3 wk ahead,4.54373
2016-11-27,HHS Region 2,4 wk ahead,6.04479
2016-11-27,HHS Region 2,Season peak percentage,6.93759
2016-11-27,HHS Region 2,Season peak week,2017-02-05
2016-11-27,HHS Region 2,Season onset,2016-11-20
2016-12-04,HHS Region 2,1 wk ahead,3.40303
2016-12-04,HHS Region 2,2 wk ahead,4.54373
2016-12-04,HHS Region 2,3 wk ahead,6.04479
2016-12-04,HHS Region 2,4 wk ahead,5.34376
2016-12-04,HHS Region 2,Season peak percentage,6.93759
2016-12-04,HHS Region 2,Season peak week,2017-02-05
2016-12-04,HHS Region 2,Season onset,2016-11-20
2016-12-11,HHS Region 2,1 wk ahead,4.54373
2016-12-11,HHS Region 2,2 wk ahead,6.04479
2016-12-11,HHS Region 2,3 wk ahead,5.34376
2016-12-11,HHS Region 2,4 wk ahead,5.07086
2016-12-11,HHS Region 2,Season peak percentage,6.93759
2016-12-11,HHS Region 2,Season peak week,2017-02-05
2016-12-11,HHS Region 2,Season onset,2016-11-20
2016-12-18,HHS Region 2,1 wk ahead,6.04479
2016-12-18,HHS Region 2,2 wk ahead,5.34376
2016-12-18,HHS Region 2,3 wk ahead,5.07086
2016-12-18,HHS Region 2,4 wk ahead,5.68166
2016-12-18,HHS Region 2,Season peak percentage,6.93759
2016-12-18,HHS Region 2,Season peak week,2017-02-05
2016-12-18,HHS Region 2,Season onset,2016-11-20
2016-12-25,HHS Region 2,1 wk ahead,5.34376
2016-12-25,HHS Region 2,2 wk ahead,5.07086
2016-12-25,HHS Region 2,3 wk ahead,5.68166
2016-12-25,HHS Region 2,4 wk ahead,6.01053
2016-12-25,HHS Region 2,Season peak percentage,6.93759
2016-12-25,HHS Region 2,Season peak week,2017-02-05
2016-12-25,HHS Region 2,Season onset,2016-11-20
2017-01-01,HHS Region 2,1 wk ahead,5.07086
2017-01-01,HHS Region 2,2 wk ahead,5.68166
2017-01-01,HHS Region 2,3 wk ahead,6.01053
2017-01-01,HHS Region 2,4 wk ahead,6.49829
2017-01-01,HHS Region 2,Season peak percentage,6.93759
2017-01-01,HHS Region 2,Season peak week,2017-02-05
2017-01-01,HHS Region 2,Season onset,2016-11-20
2017-01-08,HHS Region 2,1 wk ahead,5.68166
2017-01-08,HHS Region 2,2 wk ahead,6.01053
2017-01-08,HHS Region 2,3 wk ahead,6.49829
2017-01-08,HHS Region 2,4 wk ahead,6.93759
2017-01-08,HHS Region 2,Season peak percentage,6.93759
2017-01-08,HHS Region 2,Season peak week,2017-02-05
2017-01-08,HHS Region 2,Season onset,2016-11-20
2017-01-15,HHS Region 2,1 wk ahead,6.01053
2017-01-15,HHS Region 2,2 wk ahead,6.49829
2017-01-15,HHS Region 2,3 wk ahead,6.93759
2017-01-15,HHS Region 2,4 wk ahead,5.72327
2017-01-15,HHS Region 2,Season peak percentage,6.93759
2017-01-15,HHS Region 2,Season peak week,2017-02-05
2017-01-15,HHS Region 2,Season onset,2016-11-20
2017-01-22,HHS Region 2,1 wk ahead,6.49829
2017-01-22,HHS Region 2,2 wk ahead,6.93759
2017-01-22,HHS Region 2,3 wk ahead,5.72327
2017-01-22,HHS Region 2,4 wk ahead,4.74394
2017-01-22,HHS Region 2,Season peak percentage,6.93759
2017-01-22,HHS Region 2,Season peak week,2017-02-05
2017-01-22,HHS Region 2,Season onset,2016-11-20
2017-01-29,HHS Region 2,1 wk ahead,6.93759
2017-01-29,HHS Region 2,2 wk ahead,5.72327
2017-01-29,HHS Region 2,3 wk ahead,4.74394
2017-01-29,HHS Region 2,4 wk ahead,3.14868
2017-01-29,HHS Region 2,Season peak percentage,6.93759
2017-01-29,HHS Region 2,Season peak week,2017-02-05
2017-01-29,HHS Region 2,Season onset,2016-11-20
2017-02-05,HHS Region 2,1 wk ahead,5.72327
2017-02-05,HHS Region 2,2 wk ahead,4.74394
2017-02-05,HHS Region 2,3 wk ahead,3.14868
2017-02-05,HHS Region 2,4 wk ahead,3.07779
2017-02-05,HHS Region 2,Season peak percentage,6.93759
2017-02-05,HHS Region 2,Season peak week,2017-02-05
2017-02-05,HHS Region 2,Season onset,2016-11-20
2017-02-12,HHS Region 2,1 wk ahead,4.74394
2017-02-12,HHS Region 2,2 wk ahead,3.14868
2017-02-12,HHS Region 2,3 wk ahead,3.07779
2017-02-12,HHS Region 2,4 wk ahead,3.26144
2017-02-12,HHS Region 2,Season peak percentage,6.93759
2017-02-12,HHS Region 2,Season peak week,2017-02-05
2017-02-12,HHS Region 2,Season onset,2016-11-20
2017-02-19,HHS Region 2,1 wk ahead,3.14868
2017-02-19,HHS Region 2,2 wk ahead,3.07779
2017-02-19,HHS Region 2,3 wk ahead,3.26144
2017-02-19,HHS Region 2,4 wk ahead,3.07912
2017-02-19,HHS Region 2,Season peak percentage,6.93759
2017-02-19,HHS Region 2,Season peak week,2017-02-05
2017-02-19,HHS Region 2,Season onset,2016-11-20
2017-02-26,HHS Region 2,1 wk ahead,3.07779
2017-02-26,HHS Region 2,2 wk ahead,3.26144
2017-02-26,HHS Region 2,3 wk ahead,3.07912
2017-02-26,HHS Region 2,4 wk ahead,3.72855
2017-02-26,HHS Region 2,Season peak percentage,6.93759
2017-02-26,HHS Region 2,Season peak week,2017-02-05
2017-02-26,HHS Region 2,Season onset,2016-11-20
2017-03-05,HHS Region 2,1 wk ahead,3.26144
2017-03-05,HHS Region 2,2 wk ahead,3.07912
2017-03-05,HHS Region 2,3 wk ahead,3.72855
2017-03-05,HHS Region 2,4 wk ahead,3.73
2017-03-05,HHS Region 2,Season peak percentage,6.93759
2017-03-05,HHS Region 2,Season peak week,2017-02-05
2017-03-05,HHS Region 2,Season onset,2016-11-20
2017-03-12,HHS Region 2,1 wk ahead,3.07912
2017-03-12,HHS Region 2,2 wk ahead,3.72855
2017-03-12,HHS Region 2,3 wk ahead,3.73
2017-03-12,HHS Region 2,4 wk ahead,3.07639
2017-03-12,HHS Region 2,Season peak percentage,6.93759
2017-03-12,HHS Region 2,Season peak week,2017-02-05
2017-03-12,HHS Region 2,Season onset,2016-11-20
2017-03-19,HHS Region 2,1 wk ahead,3.72855
2017-03-19,HHS Region 2,2 wk ahead,3.73
